"Date","Asset","Return"
2017-03-29,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.00158636
2017-03-29,"Danske Invest Danm In x OMXC20 DKK Wd",0.0139085
2017-03-29,"Danske Inv Euro IG CB Rst DKK Wd",0.0031582
2017-03-29,"Danske Invest Euro IG Obl KL DKK Wdh",0.00295366
2017-03-29,"Danske Invest US High Yield Bonds KL",0.00295366
2017-03-29,"Danske Invest Kommuner 4 KL",0.00178749
2017-03-29,"Danske Invest Danm In ex OMXC20 DKK d",0.0139085
2017-03-29,"Danske Inv EuroIG CorpBds Re KL DKKd",0.0031582
2017-03-29,"Danske Invest Gl VO KL DKK W d h",0.00308576
2017-03-29,"Danske Invest Euro IG Corp Bd I",0.00173317
2017-03-29,"Wealth Invest HP Engros Korte Danske Obl",0.000535279
2017-03-29,"Gudme Raaschou European High Yield",-0.000166376
2017-03-29,"Jyske Invest Højt Ratede Vrk.obl KL",0.00221681
2017-03-29,"Maj Invest Danske Obligationer",0.00271581
2017-03-29,"Maj Invest Vækstaktier",-0.000992282
2017-03-29,"Nordea Invest Engros Corporate Bonds",0.00279012
2017-03-29,"Nordea Invest Danske Aktier Fokus KL 1",0.0139619
2017-03-29,"Nordea Invest Euro High Yield Bnd KL 1",0.001396
2017-03-29,"Nordea Invest Korte Obl Lagerbe KL 1",0.00168848
2017-03-29,"Nykredit Alpha Mira",0.00532754
2017-03-29,"Nykredit Invest Engros DK Fokusaktier KL",0.00388048
2017-03-29,"Nykredit Invest Ansvarlige Kreditobl.",0.00297995
2017-03-29,"Wealth Invest HP Invest Korte Danske Obl",0.00053528
2017-03-29,"iShares Gold Producers ETF USD Acc",-0.0110454
2017-03-29,"Nordea Invest Danske Aktier Fokus KL 2",0.0139619
2017-03-29,"Nordea Invest Korte Obli Lagerbe KL 2",0.00168848
2017-03-29,"Nordea Invest Euro High Yield Bonds KL 2",0.001396
2017-04-05,"BankInvest Korte Danske Obligationer W",0.000663203
2017-04-05,"BankInvest Korte Danske Obligationer A",0.000663203
2017-04-05,"BGF Swiss Small & MidCap Opps D2",0.0169948
2017-04-05,"BGF World Gold A2 HKD Hedged",0.0236977
2017-04-05,"BGF World Gold A2",0.0225766
2017-04-05,"BGF World Gold X2",0.0226696
2017-04-05,"BGF World Gold D4",0.0225616
2017-04-05,"BGF World Gold I2",0.0227122
2017-04-05,"BGF World Gold D2 SGD Hedged",0.019294
2017-04-05,"BGF Swiss Small & MidCap Opps A2",0.016843
2017-04-05,"BGF World Gold D2",0.0225519
2017-04-05,"BGF World Gold A4",0.0225814
2017-04-05,"BSF European Unconstrained Eq I2 PF EUR",0.0233939
2017-04-05,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.00188082
2017-04-05,"Danske Invest Danm In x OMXC20 DKK Wd",0.0193011
2017-04-05,"Danske Inv Euro IG CB Rst DKK Wd",0.00386619
2017-04-05,"Danske Invest Euro IG Obl KL DKK Wdh",0.0039573
2017-04-05,"Danske Invest US High Yield Bonds KL",0.0039573
2017-04-05,"Danske Invest Kommuner 4 KL",0.00168517
2017-04-05,"Danske Invest Danm In ex OMXC20 DKK d",0.0193011
2017-04-05,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00386619
2017-04-05,"Danske Invest Gl VO KL DKK W d h",0.0039249
2017-04-05,"Danske Invest Teknologi Indeks KL",-0.000373414
2017-04-05,"Danske Invest Euro IG Corp Bd I",0.00594332
2017-04-05,"Wealth Invest HP Engros Korte Danske Obl",0.000860173
2017-04-05,"Gudme Raaschou European High Yield",0.000998419
2017-04-05,"Jyske Invest Højt Ratede Vrk.obl KL",0.0039496
2017-04-05,"Maj Invest Danske Obligationer",0.00116077
2017-04-05,"Maj Invest Vækstaktier",0.00071736
2017-04-05,"Nordea Invest Engros Corporate Bonds",0.00391591
2017-04-05,"Nordea Invest Danske Aktier Fokus KL 1",0.0197039
2017-04-05,"Nordea Invest Euro High Yield Bnd KL 1",0.00130112
2017-04-05,"Nordea Invest Korte Obl Lagerbe KL 1",0.000632111
2017-04-05,"Nykredit Alpha Mira",0.0052993
2017-04-05,"Nykredit Invest Engros DK Fokusaktier KL",0.00352985
2017-04-05,"Nykredit Invest Ansvarlige Kreditobl.",0.0032412
2017-04-05,"Wealth Invest HP Invest Korte Danske Obl",0.000860173
2017-04-05,"iShares Gold Producers ETF USD Acc",0.0303808
2017-04-05,"Nordea Invest Danske Aktier Fokus KL 2",0.0197039
2017-04-05,"Nordea Invest Korte Obli Lagerbe KL 2",0.000632111
2017-04-05,"Nordea Invest Euro High Yield Bonds KL 2",0.00130112
2017-04-12,"BankInvest Korte Danske Obligationer W",0.000773224
2017-04-12,"BankInvest Korte Danske Obligationer A",0.000773224
2017-04-12,"BGF Swiss Small & MidCap Opps D2",0.0228556
2017-04-12,"BGF World Gold A2 HKD Hedged",0.0466755
2017-04-12,"BGF World Gold A2",0.0479497
2017-04-12,"BGF World Gold X2",0.0485973
2017-04-12,"BGF World Gold D4",0.0497449
2017-04-12,"BGF World Gold I2",0.0480948
2017-04-12,"BGF World Gold D2 SGD Hedged",0.0482524
2017-04-12,"BGF Swiss Small & MidCap Opps A2",0.0227299
2017-04-12,"BGF World Gold D2",0.0482181
2017-04-12,"BGF World Gold A4",0.0479634
2017-04-12,"BSF European Unconstrained Eq I2 PF EUR",0.0098927
2017-04-12,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.00148207
2017-04-12,"Danske Invest Danm In x OMXC20 DKK Wd",0.00316381
2017-04-12,"Danske Inv Euro IG CB Rst DKK Wd",0.00190625
2017-04-12,"Danske Invest Euro IG Obl KL DKK Wdh",0.00201668
2017-04-12,"Danske Invest US High Yield Bonds KL",0.00201668
2017-04-12,"Danske Invest Kommuner 4 KL",0.00148441
2017-04-12,"Danske Invest Danm In ex OMXC20 DKK d",0.00316381
2017-04-12,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00190625
2017-04-12,"Danske Invest Gl VO KL DKK W d h",0.00200761
2017-04-12,"Danske Invest Euro IG Corp Bd I",0.00197979
2017-04-12,"Wealth Invest HP Engros Korte Danske Obl",-0.000493927
2017-04-12,"Gudme Raaschou European High Yield",0.00157925
2017-04-12,"Jyske Invest Højt Ratede Vrk.obl KL",0.00243537
2017-04-12,"Maj Invest Danske Obligationer",0.000869565
2017-04-12,"Maj Invest Vækstaktier",0.00816101
2017-04-12,"Nordea Invest Engros Corporate Bonds",0.00195032
2017-04-12,"Nordea Invest Danske Aktier Fokus KL 1",0.0102831
2017-04-12,"Nordea Invest Euro High Yield Bnd KL 1",0.00139224
2017-04-12,"Nordea Invest Korte Obl Lagerbe KL 1",0.000421141
2017-04-12,"Nykredit Alpha Mira",-0.000674735
2017-04-12,"Nykredit Invest Engros DK Fokusaktier KL",0.0026771
2017-04-12,"Nykredit Invest Ansvarlige Kreditobl.",0.00260253
2017-04-12,"Wealth Invest HP Invest Korte Danske Obl",-0.000493928
2017-04-12,"iShares Gold Producers ETF USD Acc",0.0470193
2017-04-12,"Nordea Invest Danske Aktier Fokus KL 2",0.0102831
2017-04-12,"Nordea Invest Korte Obli Lagerbe KL 2",0.000421141
2017-04-12,"Nordea Invest Euro High Yield Bonds KL 2",0.00139224
2017-04-19,"BankInvest Korte Danske Obligationer W",0.000110375
2017-04-19,"BankInvest Korte Danske Obligationer A",0.000110375
2017-04-19,"BGF Swiss Small & MidCap Opps D2",-0.00701472
2017-04-19,"BGF World Gold A2 HKD Hedged",-0.0314325
2017-04-19,"BGF World Gold A2",-0.0308345
2017-04-19,"BGF World Gold X2",-0.0304438
2017-04-19,"BGF World Gold D4",-0.0308739
2017-04-19,"BGF World Gold I2",-0.0306464
2017-04-19,"BGF World Gold D2 SGD Hedged",-0.0302436
2017-04-19,"BGF Swiss Small & MidCap Opps A2",-0.00715109
2017-04-19,"BGF World Gold D2",-0.0306878
2017-04-19,"BGF World Gold A4",-0.0308412
2017-04-19,"BSF European Unconstrained Eq I2 PF EUR",0.00118591
2017-04-19,"Danske Invest Alm Bol ML Obl Kl DKK W d",9.86582e-05
2017-04-19,"Danske Invest Danm In x OMXC20 DKK Wd",0.0028714
2017-04-19,"Danske Inv Euro IG CB Rst DKK Wd",-0.000841594
2017-04-19,"Danske Invest Euro IG Obl KL DKK Wdh",-0.000823346
2017-04-19,"Danske Invest US High Yield Bonds KL",-0.000823346
2017-04-19,"Danske Invest Kommuner 4 KL",-0.000395257
2017-04-19,"Danske Invest Danm In ex OMXC20 DKK d",0.0028714
2017-04-19,"Danske Inv EuroIG CorpBds Re KL DKKd",-0.000841594
2017-04-19,"Danske Invest Gl VO KL DKK W d h",-0.000843615
2017-04-19,"Danske Invest Euro IG Corp Bd I",0.00126297
2017-04-19,"Wealth Invest HP Engros Korte Danske Obl",0.000491014
2017-04-19,"Gudme Raaschou European High Yield",0.000912863
2017-04-19,"Jyske Invest Højt Ratede Vrk.obl KL",-0.000280321
2017-04-19,"Maj Invest Danske Obligationer",0.000675741
2017-04-19,"Maj Invest Vækstaktier",-0.00180496
2017-04-19,"Nordea Invest Engros Corporate Bonds",-0.000409794
2017-04-19,"Nordea Invest Danske Aktier Fokus KL 1",-0.00587215
2017-04-19,"Nordea Invest Euro High Yield Bnd KL 1",0.0013903
2017-04-19,"Nordea Invest Korte Obl Lagerbe KL 1",0.000105241
2017-04-19,"Nykredit Alpha Mira",-0.00223657
2017-04-19,"Nykredit Invest Engros DK Fokusaktier KL",0.000338438
2017-04-19,"Nykredit Invest Ansvarlige Kreditobl.",0.000268528
2017-04-19,"Wealth Invest HP Invest Korte Danske Obl",0.000491014
2017-04-19,"iShares Gold Producers ETF USD Acc",-0.0457861
2017-04-19,"Nordea Invest Danske Aktier Fokus KL 2",-0.00587215
2017-04-19,"Nordea Invest Korte Obli Lagerbe KL 2",0.000105241
2017-04-19,"Nordea Invest Euro High Yield Bonds KL 2",0.0013903
2017-04-26,"BankInvest Korte Danske Obligationer W",-0.00176581
2017-04-26,"BankInvest Korte Danske Obligationer A",-0.00176581
2017-04-26,"BGF Swiss Small & MidCap Opps D2",0.0266186
2017-04-26,"BGF World Gold A2 HKD Hedged",-0.0810363
2017-04-26,"BGF World Gold A2",-0.0796847
2017-04-26,"BGF World Gold X2",-0.0793729
2017-04-26,"BGF World Gold D4",-0.0812996
2017-04-26,"BGF World Gold I2",-0.0796147
2017-04-26,"BGF World Gold D2 SGD Hedged",-0.0792185
2017-04-26,"BGF Swiss Small & MidCap Opps A2",0.0264639
2017-04-26,"BGF World Gold D2",-0.0794945
2017-04-26,"BGF World Gold A4",-0.0797047
2017-04-26,"BSF European Unconstrained Eq I2 PF EUR",0.019452
2017-04-26,"Danske Invest Alm Bol ML Obl Kl DKK W d",-0.00246621
2017-04-26,"Danske Invest Danm In x OMXC20 DKK Wd",0.0183525
2017-04-26,"Danske Inv Euro IG CB Rst DKK Wd",-0.00180475
2017-04-26,"Danske Invest Euro IG Obl KL DKK Wdh",-0.00201428
2017-04-26,"Danske Invest US High Yield Bonds KL",-0.00201428
2017-04-26,"Danske Invest Kommuner 4 KL",-0.00128509
2017-04-26,"Danske Invest Danm In ex OMXC20 DKK d",0.0183525
2017-04-26,"Danske Inv EuroIG CorpBds Re KL DKKd",-0.00180475
2017-04-26,"Danske Invest Gl VO KL DKK W d h",-0.0017942
2017-04-26,"Danske Invest Euro IG Corp Bd I",-0.00438841
2017-04-26,"Wealth Invest HP Engros Korte Danske Obl",0.000275972
2017-04-26,"Gudme Raaschou European High Yield",0.0041493
2017-04-26,"Jyske Invest Højt Ratede Vrk.obl KL",-0.00102813
2017-04-26,"Maj Invest Danske Obligationer",-0.00212232
2017-04-26,"Maj Invest Vækstaktier",-0.018137
2017-04-26,"Nordea Invest Engros Corporate Bonds",-0.00225479
2017-04-26,"Nordea Invest Danske Aktier Fokus KL 1",0.0252025
2017-04-26,"Nordea Invest Euro High Yield Bnd KL 1",0.00583117
2017-04-26,"Nordea Invest Korte Obl Lagerbe KL 1",-0.000947069
2017-04-26,"Nykredit Alpha Mira",-0.00063441
2017-04-26,"Nykredit Invest Engros DK Fokusaktier KL",-0.00252725
2017-04-26,"Nykredit Invest Ansvarlige Kreditobl.",-0.00268456
2017-04-26,"Wealth Invest HP Invest Korte Danske Obl",0.000275973
2017-04-26,"iShares Gold Producers ETF USD Acc",-0.0715321
2017-04-26,"Nordea Invest Danske Aktier Fokus KL 2",0.0252025
2017-04-26,"Nordea Invest Korte Obli Lagerbe KL 2",-0.000947069
2017-04-26,"Nordea Invest Euro High Yield Bonds KL 2",0.00583117
2017-05-03,"BankInvest Korte Danske Obligationer W",0.000773908
2017-05-03,"BankInvest Korte Danske Obligationer A",0.000773908
2017-05-03,"BGF Swiss Small & MidCap Opps D2",0.0207675
2017-05-03,"BGF World Gold A2 HKD Hedged",-0.0183092
2017-05-03,"BGF World Gold A2",-0.0183115
2017-05-03,"BGF World Gold X2",-0.0179247
2017-05-03,"BGF World Gold D4",-0.0169977
2017-05-03,"BGF World Gold I2",-0.0178554
2017-05-03,"BGF World Gold D2 SGD Hedged",-0.0160873
2017-05-03,"BGF Swiss Small & MidCap Opps A2",0.0206232
2017-05-03,"BGF World Gold D2",-0.018002
2017-05-03,"BGF World Gold A4",-0.0179884
2017-05-03,"BSF European Unconstrained Eq I2 PF EUR",0.0158503
2017-05-03,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.000890032
2017-05-03,"Danske Invest Danm In x OMXC20 DKK Wd",0.0199576
2017-05-03,"Danske Inv Euro IG CB Rst DKK Wd",0.00363932
2017-05-03,"Danske Invest Euro IG Obl KL DKK Wdh",0.00357798
2017-05-03,"Danske Invest US High Yield Bonds KL",0.00357798
2017-05-03,"Danske Invest Kommuner 4 KL",-0.000395922
2017-05-03,"Danske Invest Danm In ex OMXC20 DKK d",0.0199576
2017-05-03,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00363932
2017-05-03,"Danske Invest Gl VO KL DKK W d h",0.00391203
2017-05-03,"Danske Invest Teknologi Indeks KL",0.000990213
2017-05-03,"Danske Invest Euro IG Corp Bd I",0.00493501
2017-05-03,"Wealth Invest HP Engros Korte Danske Obl",-0.000162725
2017-05-03,"Gudme Raaschou European High Yield",0.00475855
2017-05-03,"Jyske Invest Højt Ratede Vrk.obl KL",0.00495883
2017-05-03,"Maj Invest Danske Obligationer",0.00147145
2017-05-03,"Maj Invest Vækstaktier",-0.00798036
2017-05-03,"Nordea Invest Engros Corporate Bonds",0.00349255
2017-05-03,"Nordea Invest Danske Aktier Fokus KL 1",0.0088345
2017-05-03,"Nordea Invest Euro High Yield Bnd KL 1",0.00542928
2017-05-03,"Nordea Invest Korte Obl Lagerbe KL 1",0.000631978
2017-05-03,"Nykredit Alpha Mira",0.00643277
2017-05-03,"Nykredit Invest Engros DK Fokusaktier KL",0.00415933
2017-05-03,"Nykredit Invest Ansvarlige Kreditobl.",0.00358905
2017-05-03,"Wealth Invest HP Invest Korte Danske Obl",-0.000162725
2017-05-03,"iShares Gold Producers ETF USD Acc",-0.0275185
2017-05-03,"Nordea Invest Danske Aktier Fokus KL 2",0.0088345
2017-05-03,"Nordea Invest Korte Obli Lagerbe KL 2",0.000631978
2017-05-03,"Nordea Invest Euro High Yield Bonds KL 2",0.00542928
2017-05-10,"BankInvest Korte Danske Obligationer W",-0.00077331
2017-05-10,"BankInvest Korte Danske Obligationer A",-0.00077331
2017-05-10,"BGF Swiss Small & MidCap Opps D2",0.00315987
2017-05-10,"BGF World Gold A2 HKD Hedged",-0.00153847
2017-05-10,"BGF World Gold A2",-0.000845082
2017-05-10,"BGF World Gold X2",-0.00037567
2017-05-10,"BGF World Gold D4",-0.000816042
2017-05-10,"BGF World Gold I2",-0.00048739
2017-05-10,"BGF World Gold D2 SGD Hedged",-0.0116161
2017-05-10,"BGF Swiss Small & MidCap Opps A2",0.003001
2017-05-10,"BGF World Gold D2",-0.000746984
2017-05-10,"BGF World Gold A4",-0.000845082
2017-05-10,"BSF European Unconstrained Eq I2 PF EUR",0.0133816
2017-05-10,"Danske Invest Alm Bol ML Obl Kl DKK W d",-0.00167968
2017-05-10,"Danske Invest Danm In x OMXC20 DKK Wd",0.00456415
2017-05-10,"Danske Inv Euro IG CB Rst DKK Wd",-1.28952e-05
2017-05-10,"Danske Invest Euro IG Obl KL DKK Wdh",-0.000182832
2017-05-10,"Danske Invest US High Yield Bonds KL",-0.000182832
2017-05-10,"Danske Invest Kommuner 4 KL",-0.000891177
2017-05-10,"Danske Invest Danm In ex OMXC20 DKK d",0.00456415
2017-05-10,"Danske Inv EuroIG CorpBds Re KL DKKd",-1.28952e-05
2017-05-10,"Danske Invest Euro IG Corp Bd I",-0.000184374
2017-05-10,"Wealth Invest HP Engros Korte Danske Obl",-0.000187804
2017-05-10,"Gudme Raaschou European High Yield",0.00394668
2017-05-10,"Jyske Invest Højt Ratede Vrk.obl KL",0.00111721
2017-05-10,"Maj Invest Danske Obligationer",-0.00117659
2017-05-10,"Maj Invest Vækstaktier",-0.00781953
2017-05-10,"Nordea Invest Engros Corporate Bonds",-0.000409458
2017-05-10,"Nordea Invest Danske Aktier Fokus KL 1",0.00614631
2017-05-10,"Nordea Invest Euro High Yield Bnd KL 1",0.00237964
2017-05-10,"Nordea Invest Korte Obl Lagerbe KL 1",-0.000631579
2017-05-10,"Nykredit Alpha Mira",-0.00546655
2017-05-10,"Nykredit Invest Engros DK Fokusaktier KL",0.000850647
2017-05-10,"Nykredit Invest Ansvarlige Kreditobl.",0.000447027
2017-05-10,"Wealth Invest HP Invest Korte Danske Obl",-0.000187805
2017-05-10,"iShares Gold Producers ETF USD Acc",0.0120176
2017-05-10,"Nordea Invest Danske Aktier Fokus KL 2",0.00614631
2017-05-10,"Nordea Invest Korte Obli Lagerbe KL 2",-0.000631579
2017-05-10,"Nordea Invest Euro High Yield Bonds KL 2",0.00237964
2017-05-17,"BankInvest Korte Danske Obligationer W",0.000442233
2017-05-17,"BankInvest Korte Danske Obligationer A",0.000442233
2017-05-17,"BGF Swiss Small & MidCap Opps D2",-0.0115813
2017-05-17,"BGF World Gold A2 HKD Hedged",0.0439587
2017-05-17,"BGF World Gold A2",0.0429365
2017-05-17,"BGF World Gold X2",0.0434326
2017-05-17,"BGF World Gold D4",0.0449761
2017-05-17,"BGF World Gold I2",0.0432421
2017-05-17,"BGF World Gold D2 SGD Hedged",0.0568359
2017-05-17,"BGF Swiss Small & MidCap Opps A2",-0.0117207
2017-05-17,"BGF World Gold D2",0.0431472
2017-05-17,"BGF World Gold A4",0.0429365
2017-05-17,"BSF European Unconstrained Eq I2 PF EUR",-0.0146793
2017-05-17,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.000296912
2017-05-17,"Danske Invest Danm In x OMXC20 DKK Wd",-0.025821
2017-05-17,"Danske Inv Euro IG CB Rst DKK Wd",0.00041781
2017-05-17,"Danske Invest Euro IG Obl KL DKK Wdh",0.000457164
2017-05-17,"Danske Invest US High Yield Bonds KL",0.000457164
2017-05-17,"Danske Invest Kommuner 4 KL",0.000198216
2017-05-17,"Danske Invest Danm In ex OMXC20 DKK d",-0.025821
2017-05-17,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00041781
2017-05-17,"Danske Invest Gl VO KL DKK W d h",0.000210637
2017-05-17,"Danske Invest Euro IG Corp Bd I",0.000239158
2017-05-17,"Wealth Invest HP Engros Korte Danske Obl",0.000447279
2017-05-17,"Gudme Raaschou European High Yield",0.00096095
2017-05-17,"Jyske Invest Højt Ratede Vrk.obl KL",-0.000743978
2017-05-17,"Maj Invest Danske Obligationer",0.00068715
2017-05-17,"Maj Invest Vækstaktier",0.00703067
2017-05-17,"Nordea Invest Engros Corporate Bonds",0.000102407
2017-05-17,"Nordea Invest Danske Aktier Fokus KL 1",-0.0199481
2017-05-17,"Nordea Invest Euro High Yield Bnd KL 1",0.000639153
2017-05-17,"Nordea Invest Korte Obl Lagerbe KL 1",0.00157995
2017-05-17,"Nykredit Alpha Mira",0.00156442
2017-05-17,"Nykredit Invest Engros DK Fokusaktier KL",-0.000596052
2017-05-17,"Nykredit Invest Ansvarlige Kreditobl.",-0.000536193
2017-05-17,"Wealth Invest HP Invest Korte Danske Obl",0.00044728
2017-05-17,"iShares Gold Producers ETF USD Acc",0.0322273
2017-05-17,"Nordea Invest Danske Aktier Fokus KL 2",-0.0199481
2017-05-17,"Nordea Invest Korte Obli Lagerbe KL 2",0.00157995
2017-05-17,"Nordea Invest Euro High Yield Bonds KL 2",0.000639153
2017-05-24,"BankInvest Korte Danske Obligationer W",0.000442038
2017-05-24,"BankInvest Korte Danske Obligationer A",0.000442038
2017-05-24,"BGF Swiss Small & MidCap Opps D2",0.0101213
2017-05-24,"BGF World Gold A2 HKD Hedged",-0.040814
2017-05-24,"BGF World Gold A2",-0.039552
2017-05-24,"BGF World Gold X2",-0.0392072
2017-05-24,"BGF World Gold D4",-0.0415322
2017-05-24,"BGF World Gold I2",-0.0395422
2017-05-24,"BGF World Gold D2 SGD Hedged",-0.0371906
2017-05-24,"BGF Swiss Small & MidCap Opps A2",0.00998354
2017-05-24,"BGF World Gold D2",-0.0394602
2017-05-24,"BGF World Gold A4",-0.039552
2017-05-24,"BSF European Unconstrained Eq I2 PF EUR",0.0126467
2017-05-24,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.00108835
2017-05-24,"Danske Invest Danm In x OMXC20 DKK Wd",0.0124215
2017-05-24,"Danske Inv Euro IG CB Rst DKK Wd",-0.0017685
2017-05-24,"Danske Invest Euro IG Obl KL DKK Wdh",-0.00191921
2017-05-24,"Danske Invest US High Yield Bonds KL",-0.00191921
2017-05-24,"Danske Invest Kommuner 4 KL",9.90884e-05
2017-05-24,"Danske Invest Danm In ex OMXC20 DKK d",0.0124215
2017-05-24,"Danske Inv EuroIG CorpBds Re KL DKKd",-0.0017685
2017-05-24,"Danske Invest Gl VO KL DKK W d h",-0.00179004
2017-05-24,"Danske Invest Euro IG Corp Bd I",-0.000219366
2017-05-24,"Wealth Invest HP Engros Korte Danske Obl",0.000273827
2017-05-24,"Gudme Raaschou European High Yield",-0.000174551
2017-05-24,"Jyske Invest Højt Ratede Vrk.obl KL",-0.000930665
2017-05-24,"Maj Invest Danske Obligationer",0.000490485
2017-05-24,"Maj Invest Vækstaktier",0.00118237
2017-05-24,"Nordea Invest Engros Corporate Bonds",-0.000921565
2017-05-24,"Nordea Invest Danske Aktier Fokus KL 1",0.00783275
2017-05-24,"Nordea Invest Euro High Yield Bnd KL 1",0.00255498
2017-05-24,"Nordea Invest Korte Obl Lagerbe KL 1",0.000210327
2017-05-24,"Nykredit Alpha Mira",0.00865417
2017-05-24,"Nykredit Invest Engros DK Fokusaktier KL",0.000165897
2017-05-24,"Nykredit Invest Ansvarlige Kreditobl.",-0.000178827
2017-05-24,"Wealth Invest HP Invest Korte Danske Obl",0.000273827
2017-05-24,"iShares Gold Producers ETF USD Acc",-0.0252747
2017-05-24,"Nordea Invest Danske Aktier Fokus KL 2",0.00783275
2017-05-24,"Nordea Invest Korte Obli Lagerbe KL 2",0.000210327
2017-05-24,"Nordea Invest Euro High Yield Bonds KL 2",0.00255498
2017-05-31,"BankInvest Korte Danske Obligationer W",0.00134442
2017-05-31,"BankInvest Korte Danske Obligationer A",0.00134442
2017-05-31,"BGF Swiss Small & MidCap Opps D2",0.00949857
2017-05-31,"BGF World Gold A2 HKD Hedged",-0.00145437
2017-05-31,"BGF World Gold A2",-0.000617402
2017-05-31,"BGF World Gold X2",-0.000364974
2017-05-31,"BGF World Gold D4",0.00103303
2017-05-31,"BGF World Gold I2",-0.000387522
2017-05-31,"BGF World Gold D2 SGD Hedged",0.00340803
2017-05-31,"BGF Swiss Small & MidCap Opps A2",0.00934228
2017-05-31,"BGF World Gold D2",-0.000442625
2017-05-31,"BGF World Gold A4",-0.000617402
2017-05-31,"BSF European Unconstrained Eq I2 PF EUR",0.00528976
2017-05-31,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.00230579
2017-05-31,"Danske Invest Danm In x OMXC20 DKK Wd",0.00827229
2017-05-31,"Danske Inv Euro IG CB Rst DKK Wd",0.00340006
2017-05-31,"Danske Invest Euro IG Obl KL DKK Wdh",0.00361597
2017-05-31,"Danske Invest US High Yield Bonds KL",0.00361597
2017-05-31,"Danske Invest Kommuner 4 KL",0.00195482
2017-05-31,"Danske Invest Danm In ex OMXC20 DKK d",0.00827229
2017-05-31,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00340006
